queue_utc,seller_sku,asin,supplier_code,supplier_name,recommendation_status,suggested_qty,suggested_unit_cost_gbp,suggested_market_price_gbp,expected_forward_roi_pct,expected_forward_profit_per_unit_gbp,days_cover_available_only,days_cover_total_pipeline,reason_codes,queue_status,title,main_image,supplier_group_key,snooze_until_utc,queue_notes,cost_mode,recommendation_basis,max_break_even_purchase_price_gbp,max_target_roi_purchase_price_gbp,target_roi_pct,purchase_price_safety_status,user_price_check_required,supplier_cost_review_reason,expected_next_unit_cost_gbp,suggested_action,key_reason,confidence_note,is_snoozed
2026-05-19T12:29:02Z,XX-ISP6-LTOY,,449066,Jones Wholesale,wait,0,2.33,,,,,,"SUPPLIER_COST_USER_CONFIRMATION_REQUIRED,LOW_CONFIDENCE_MARKET_CONTEXT,SALE_STATUS_NOT_ACTIVE",watch_or_wait,"Ravenhead Entertain Glass Espresso Cup and Saucer, Set of 2, 8cl",https://m.media-amazon.com/images/I/51yVuE1eLKL.jpg,449066|Jones Wholesale,,inactive_sale_status,live,live_cost_inputs,,,10,missing_market_price,1,missing_current_price_list_cost|actual_paid_without_list_reference,2.33,wait,SUPPLIER_COST_USER_CONFIRMATION_REQUIRED,inactive_sale_status,0
2026-05-19T12:29:02Z,YJ-WD59-WWA2,B071X4RKYL,456390,Jones Wholesale,wait,0,,9.99,,,,,"SUPPLIER_COST_USER_CONFIRMATION_REQUIRED,LOW_CONFIDENCE_MARKET_CONTEXT,SALE_STATUS_NOT_ACTIVE",watch_or_wait,"Addis 513881 Essentials Wooden Outdoor Complete Broom with Metal Handle, Natural/ Black, 27.5 cm",https://m.media-amazon.com/images/I/61xZbvSLEiL.jpg,456390|Jones Wholesale,,inactive_sale_status,live,live_mode_missing_cost,9.99,9.081818,10,missing_expected_cost,1,missing_all_cost_inputs,,wait,SUPPLIER_COST_USER_CONFIRMATION_REQUIRED,inactive_sale_status,0
2026-05-19T12:29:02Z,U4-61J7-ERHI,B088FKCDV6,479182,Jones Wholesale,wait,0,,49.97,,,,,"SUPPLIER_COST_USER_CONFIRMATION_REQUIRED,LOW_CONFIDENCE_MARKET_CONTEXT,SALE_STATUS_NOT_ACTIVE",watch_or_wait,PRESTIGE ECO FRYPAN 24CM 12298,https://m.media-amazon.com/images/I/81q8-xPYXbL.jpg,479182|Jones Wholesale,,inactive_sale_status,live,live_mode_missing_cost,49.97,45.427273,10,missing_expected_cost,1,missing_all_cost_inputs,,wait,SUPPLIER_COST_USER_CONFIRMATION_REQUIRED,inactive_sale_status,0
2026-05-19T12:29:02Z,6V-EEC1-2S9Z,B06WW79DX5,484651,Sika,full_restock,167,1.45,6.98,381.37931,5.53,8.760611,21.494058,,needs_review,3 X Everbuild CYN20 20g General Purpose Industrial Superglue,https://m.media-amazon.com/images/I/81tysH80DZL.jpg,484651|Sika,,,live,live_cost_inputs,6.98,6.345455,10,within_target_roi_max,0,price_list_only_no_purchase_reference,1.45,full_restock,,,0
2026-05-19T12:29:02Z,1S-ZFUI-RE1A,B0032NGZII,484651,Sika,wait,0,0.69,,,,,,"SUPPLIER_COST_USER_CONFIRMATION_REQUIRED,LOW_CONFIDENCE_MARKET_CONTEXT,SALE_STATUS_NOT_ACTIVE",watch_or_wait,Everbuild Stick2 General Purpose Superglue – Industrial Grade – High Strength – Rapid Setting – Clear – 20g,https://m.media-amazon.com/images/I/61S4YRDZfTL.jpg,484651|Sika,,inactive_sale_status,live,live_cost_inputs,,,10,missing_market_price,1,discount_assumption_needs_confirmation,0.69,wait,SUPPLIER_COST_USER_CONFIRMATION_REQUIRED,inactive_sale_status,0
2026-05-19T12:29:02Z,8G-5YVC-GJ6P,,484651,Sika,wait,0,2.07,,,,,,"SUPPLIER_COST_USER_CONFIRMATION_REQUIRED,LOW_CONFIDENCE_MARKET_CONTEXT,SALE_STATUS_NOT_ACTIVE",watch_or_wait,3 X Everbuild CYN20 20g General Purpose Industrial Superglue,https://m.media-amazon.com/images/I/81tysH80DZL.jpg,484651|Sika,,inactive_sale_status,live,live_cost_inputs,,,10,missing_market_price,1,actual_paid_above_list_needs_review,2.07,wait,SUPPLIER_COST_USER_CONFIRMATION_REQUIRED,inactive_sale_status,0
2026-05-19T12:29:02Z,9I-A0BY-EW0X,,484651,Sika,wait,0,0.69,,,,,,"SUPPLIER_COST_USER_CONFIRMATION_REQUIRED,LOW_CONFIDENCE_MARKET_CONTEXT,SALE_STATUS_NOT_ACTIVE",watch_or_wait,Everbuild Stick2 General Purpose Superglue – Industrial Grade – High Strength – Rapid Setting – Clear – 20g,https://m.media-amazon.com/images/I/61S4YRDZfTL.jpg,484651|Sika,,inactive_sale_status,live,live_cost_inputs,,,10,missing_market_price,1,discount_assumption_needs_confirmation,0.69,wait,SUPPLIER_COST_USER_CONFIRMATION_REQUIRED,inactive_sale_status,0
2026-05-19T12:29:02Z,A2-T2AC-TW3L,B006PFN3BW,484652,Sika,wait,0,,10.8,,,5.084746,5.084746,"SUPPLIER_COST_USER_CONFIRMATION_REQUIRED,BLOCKED_MISSING_COST_INPUT",watch_or_wait,Everbuild Industrial Grade Superglue GP 50 g Pack of 3,https://m.media-amazon.com/images/I/41y5LjKd7aL.jpg,484652|Sika,,missing_forward_roi_inputs,live,live_mode_missing_cost,10.8,9.818182,10,missing_expected_cost,1,missing_all_cost_inputs,,wait,SUPPLIER_COST_USER_CONFIRMATION_REQUIRED,missing_forward_roi_inputs,0
2026-05-19T12:29:02Z,PE-G94Y-4PYO,B011SEA38A,484652,Sika,wait,0,,8.41,,,,,"SUPPLIER_COST_USER_CONFIRMATION_REQUIRED,LOW_CONFIDENCE_MARKET_CONTEXT,WEAK_DEMAND_SIGNAL",watch_or_wait,Everbuild 2 X CYN50 Industrial Superglue General Purpose 50 g,https://m.media-amazon.com/images/I/6126h1bhD4L.jpg,484652|Sika,,weak_demand,live,live_mode_missing_cost,8.41,7.645455,10,missing_expected_cost,1,missing_all_cost_inputs,,wait,SUPPLIER_COST_USER_CONFIRMATION_REQUIRED,weak_demand,0
2026-05-19T12:29:02Z,Y2-A0XO-9DCH,,484652,Sika,wait,0,4.29,,,,,,"SUPPLIER_COST_USER_CONFIRMATION_REQUIRED,LOW_CONFIDENCE_MARKET_CONTEXT,SALE_STATUS_NOT_ACTIVE",watch_or_wait,Everbuild Industrial Grade Superglue GP 50 g Pack of 3,https://m.media-amazon.com/images/I/41y5LjKd7aL.jpg,484652|Sika,,inactive_sale_status,live,live_cost_inputs,,,10,missing_market_price,1,missing_current_price_list_cost|actual_paid_without_list_reference,4.29,wait,SUPPLIER_COST_USER_CONFIRMATION_REQUIRED,inactive_sale_status,0
2026-05-19T12:29:02Z,SU-5LQH-2DVN,B07SLLYRSP,484654,Sika,wait,0,,8.39,,,,,"SUPPLIER_COST_USER_CONFIRMATION_REQUIRED,LOW_CONFIDENCE_MARKET_CONTEXT,WEAK_DEMAND_SIGNAL",watch_or_wait,"3 PCS EVERBUILD INDUSTRIAL GRADE SUPER GLUE HV HIGH VISCOSITY BONDS PVC, METAL, MDF, ALUMINIUM, CERAMICS, RUBBER ETC. 20G EACH",https://m.media-amazon.com/images/I/51b1wbfnH0L.jpg,484654|Sika,,weak_demand,live,live_mode_missing_cost,8.39,7.627273,10,missing_expected_cost,1,missing_all_cost_inputs,,wait,SUPPLIER_COST_USER_CONFIRMATION_REQUIRED,weak_demand,0
2026-05-19T12:29:02Z,B7-JEPF-6CU7,B00GI299M4,497891,Jones Wholesale,wait,0,,7.7,,,,,"SUPPLIER_COST_USER_CONFIRMATION_REQUIRED,LOW_CONFIDENCE_MARKET_CONTEXT,WEAK_DEMAND_SIGNAL",watch_or_wait,Vaseline Lip Therapy - 0.25 OZ Pack of 2 (Lip Therapy - Rosy Lips),https://m.media-amazon.com/images/I/61szf3EYZQL.jpg,497891|Jones Wholesale,,weak_demand,live,live_mode_missing_cost,7.7,7,10,missing_expected_cost,1,missing_all_cost_inputs,,wait,SUPPLIER_COST_USER_CONFIRMATION_REQUIRED,weak_demand,0
2026-05-19T12:29:02Z,9Q-K2SI-Q5LI,,4P4F4AA,TD Synnex,wait,0,28.5,,,,,,"SUPPLIER_COST_USER_CONFIRMATION_REQUIRED,LOW_CONFIDENCE_MARKET_CONTEXT,SALE_STATUS_NOT_ACTIVE",watch_or_wait,"HyperX CloudStinger Core -Gaming headset for PC, PS5, PS4, Xbox One, Xbox Series X|S, Nintendo Switch, DTS Headphone:X spatial audio, Lightweight over-ear headset with mic",https://m.media-amazon.com/images/I/51jP+CHXPVL.jpg,4P4F4AA|TD Synnex,,inactive_sale_status,live,live_cost_inputs,,,10,missing_market_price,1,missing_current_price_list_cost|actual_paid_without_list_reference,28.5,wait,SUPPLIER_COST_USER_CONFIRMATION_REQUIRED,inactive_sale_status,0
2026-05-19T12:29:02Z,U4-Z3VT-1WNS,,4X90U90618,TD Synnex,wait,0,16.21,,,,,,"LOW_CONFIDENCE_MARKET_CONTEXT,SALE_STATUS_NOT_ACTIVE",watch_or_wait,"Lenovo HYBRID USB-C with USB-A, 4X90U90618, schwarz, 3 feet",https://m.media-amazon.com/images/I/21xJ5eNVZiL.jpg,4X90U90618|TD Synnex,,inactive_sale_status,live,live_cost_inputs,,,10,missing_market_price,0,price_list_only_no_purchase_reference,16.21,wait,LOW_CONFIDENCE_MARKET_CONTEXT,inactive_sale_status,0
2026-05-19T12:29:02Z,JB-RGB6-LZOJ,B0001P0DLU,5010266168227,Stax,wait,0,,5.9,,,93.75,93.75,"SUPPLIER_COST_USER_CONFIRMATION_REQUIRED,BLOCKED_MISSING_COST_INPUT",watch_or_wait,Loctite 319 Rear View Mirror Bonder 0.5ml,https://m.media-amazon.com/images/I/41tr8w9s-uL.jpg,5010266168227|Stax,,missing_forward_roi_inputs,live,live_mode_missing_cost,5.9,5.363636,10,missing_expected_cost,1,missing_all_cost_inputs,,wait,SUPPLIER_COST_USER_CONFIRMATION_REQUIRED,missing_forward_roi_inputs,0
2026-05-19T12:29:02Z,TK-E7QE-T40G,B000FPU2SK,5010624437194,Stax,wait,0,,8.39,,,16,16,"SUPPLIER_COST_USER_CONFIRMATION_REQUIRED,BLOCKED_MISSING_COST_INPUT",watch_or_wait,"Kitchen Devils S8602000 Lifestyle Vegetable Knife, 1 cm",https://m.media-amazon.com/images/I/51hssgaVLLL.jpg,5010624437194|Stax,,missing_forward_roi_inputs,live,live_mode_missing_cost,8.39,7.627273,10,missing_expected_cost,1,missing_all_cost_inputs,,wait,SUPPLIER_COST_USER_CONFIRMATION_REQUIRED,missing_forward_roi_inputs,0
2026-05-19T12:29:02Z,JV-D1TI-6UF6,B002HY4YSQ,5010624437200,Stax,wait,0,,9.95,,,,,"SUPPLIER_COST_USER_CONFIRMATION_REQUIRED,LOW_CONFIDENCE_MARKET_CONTEXT,SALE_STATUS_NOT_ACTIVE",watch_or_wait,Kitchen Devils Lifestyle Peeler Parer Knife 602001,https://m.media-amazon.com/images/I/41SNRqHKMOL.jpg,5010624437200|Stax,,inactive_sale_status,live,live_mode_missing_cost,9.95,9.045455,10,missing_expected_cost,1,missing_all_cost_inputs,,wait,SUPPLIER_COST_USER_CONFIRMATION_REQUIRED,inactive_sale_status,0
2026-05-19T12:29:02Z,S8-3SXM-Y0JF,,5010624437262,Stax,wait,0,,,,,,,"SUPPLIER_COST_USER_CONFIRMATION_REQUIRED,LOW_CONFIDENCE_MARKET_CONTEXT,SALE_STATUS_NOT_ACTIVE",watch_or_wait,"Kitchen Devils 1000763 Kitchen Knife, Metal, Black",https://m.media-amazon.com/images/I/41Nqw9TwnTL.jpg,5010624437262|Stax,,inactive_sale_status,live,live_mode_missing_cost,,,10,missing_market_price,1,missing_all_cost_inputs,,wait,SUPPLIER_COST_USER_CONFIRMATION_REQUIRED,inactive_sale_status,0
2026-05-19T12:29:02Z,K7-L390-M667,,5010624437422,Stax,wait,0,,,,,,,"SUPPLIER_COST_USER_CONFIRMATION_REQUIRED,LOW_CONFIDENCE_MARKET_CONTEXT,SALE_STATUS_NOT_ACTIVE",watch_or_wait,Kitchen Devils Control 11cm Multi-Purpose Knife 603002,https://m.media-amazon.com/images/I/11Qn0cSX78L.jpg,5010624437422|Stax,,inactive_sale_status,live,live_mode_missing_cost,,,10,missing_market_price,1,missing_all_cost_inputs,,wait,SUPPLIER_COST_USER_CONFIRMATION_REQUIRED,inactive_sale_status,0
2026-05-19T12:29:02Z,R4-IXFX-2AQQ,,5010624437545,Stax,wait,0,3.96,,,,,,"SUPPLIER_COST_USER_CONFIRMATION_REQUIRED,LOW_CONFIDENCE_MARKET_CONTEXT,SALE_STATUS_NOT_ACTIVE",watch_or_wait,"Kitchen Devils 1000775 Lifestyle Tomato Knife , Black , 30.5x8.5x2 cm",https://m.media-amazon.com/images/I/41Unft9NS2L.jpg,5010624437545|Stax,,inactive_sale_status,live,live_cost_inputs,,,10,missing_market_price,1,missing_current_price_list_cost|actual_paid_without_list_reference,3.96,wait,SUPPLIER_COST_USER_CONFIRMATION_REQUIRED,inactive_sale_status,0
2026-05-19T12:29:02Z,F7-3B20-C9TW,,5010853203508,Stax,wait,0,,,,,,,"SUPPLIER_COST_USER_CONFIRMATION_REQUIRED,LOW_CONFIDENCE_MARKET_CONTEXT,SALE_STATUS_NOT_ACTIVE",watch_or_wait,"Mason Cash 2001.542 Collection Fine Stoneware Square Roasting Baking and Serving Dish, Ceramic, White, 16 x 16 x 4.5 cm",https://m.media-amazon.com/images/I/71Tki6GkkdL.jpg,5010853203508|Stax,,inactive_sale_status,live,live_mode_missing_cost,,,10,missing_market_price,1,missing_all_cost_inputs,,wait,SUPPLIER_COST_USER_CONFIRMATION_REQUIRED,inactive_sale_status,0
2026-05-19T12:29:02Z,UG-OV2U-0MBJ,,5010853265179,Stax,wait,0,,,,,,,"SUPPLIER_COST_USER_CONFIRMATION_REQUIRED,LOW_CONFIDENCE_MARKET_CONTEXT,SALE_STATUS_NOT_ACTIVE",watch_or_wait,Viners Everyday Purity 4 Piece 18/0 Silver Stainless Steel Table Knife Set,https://m.media-amazon.com/images/I/71kYvgnmtCL.jpg,5010853265179|Stax,,inactive_sale_status,live,live_mode_missing_cost,,,10,missing_market_price,1,missing_all_cost_inputs,,wait,SUPPLIER_COST_USER_CONFIRMATION_REQUIRED,inactive_sale_status,0
2026-05-19T12:29:02Z,D3-R4XE-XV0R,,5010853268477,Stax,wait,0,15.29,,,,,,"SUPPLIER_COST_USER_CONFIRMATION_REQUIRED,LOW_CONFIDENCE_MARKET_CONTEXT,SALE_STATUS_NOT_ACTIVE",watch_or_wait,"Viners Assure 5 Piece Knife Set with Stylish Soft Touch Universal Block Stainless Steel Blades with Squared Tips for Safety, Non-Stick Coating, Rust-Resistant, Ideal for Everyday Food Prep",https://m.media-amazon.com/images/I/61-Rl3SAKPL.jpg,5010853268477|Stax,,inactive_sale_status,live,live_cost_inputs,,,10,missing_market_price,1,missing_current_price_list_cost|actual_paid_without_list_reference,15.29,wait,SUPPLIER_COST_USER_CONFIRMATION_REQUIRED,inactive_sale_status,0
2026-05-19T12:29:02Z,RX-E62R-OEMW,,5011309026917,Stax,wait,0,,,,,,,"SUPPLIER_COST_USER_CONFIRMATION_REQUIRED,LOW_CONFIDENCE_MARKET_CONTEXT,SALE_STATUS_NOT_ACTIVE",watch_or_wait,Zoflora Multipurpose Concentrated Antibacterial Disinfectant Multi Surface Cleaning Solution Country Garden 120 ml Green,https://m.media-amazon.com/images/I/61y9cs51Y2L.jpg,5011309026917|Stax,,inactive_sale_status,live,live_mode_missing_cost,,,10,missing_market_price,1,missing_all_cost_inputs,,wait,SUPPLIER_COST_USER_CONFIRMATION_REQUIRED,inactive_sale_status,0
2026-05-19T12:29:02Z,7L-OT45-7LYB,B01NBDFDBC,5011802251854,Stax,wait,0,,4.3,,,7.692308,7.692308,"SUPPLIER_COST_USER_CONFIRMATION_REQUIRED,BLOCKED_MISSING_COST_INPUT",watch_or_wait,"Yale YES-CYLPULL-CH Essentials Rim Cylinder Door Pull, Great for External Doors, for Easy Door Closing, Chrome Finish",https://m.media-amazon.com/images/I/31RbkOTmIbL.jpg,5011802251854|Stax,,missing_forward_roi_inputs,live,live_mode_missing_cost,4.3,3.909091,10,missing_expected_cost,1,missing_all_cost_inputs,,wait,SUPPLIER_COST_USER_CONFIRMATION_REQUIRED,missing_forward_roi_inputs,0
2026-05-19T12:29:02Z,IB-PMXX-S0AE,B002BWSZS4,5013174036855,Stax,wait,0,,5.8,,,,,"SUPPLIER_COST_USER_CONFIRMATION_REQUIRED,LOW_CONFIDENCE_MARKET_CONTEXT,SALE_STATUS_NOT_ACTIVE",watch_or_wait,Economy Scourer Flat 150x115mm Green (Pack of 10) SP120,https://m.media-amazon.com/images/I/61Ojclw5S4L.jpg,5013174036855|Stax,,inactive_sale_status,live,live_mode_missing_cost,5.8,5.272727,10,missing_expected_cost,1,missing_all_cost_inputs,,wait,SUPPLIER_COST_USER_CONFIRMATION_REQUIRED,inactive_sale_status,0
2026-05-19T12:29:02Z,9G-57PS-EN16,,5015056356044,Stax,wait,0,1.17,,,,,,"SUPPLIER_COST_USER_CONFIRMATION_REQUIRED,LOW_CONFIDENCE_MARKET_CONTEXT,SALE_STATUS_NOT_ACTIVE",watch_or_wait,,,5015056356044|Stax,,inactive_sale_status,live,live_cost_inputs,,,10,missing_market_price,1,missing_current_price_list_cost|actual_paid_without_list_reference,1.17,wait,SUPPLIER_COST_USER_CONFIRMATION_REQUIRED,inactive_sale_status,0
2026-05-19T12:29:02Z,3M-SOO9-5R17,,5015056394459,Stax,wait,0,,,,,,,"SUPPLIER_COST_USER_CONFIRMATION_REQUIRED,LOW_CONFIDENCE_MARKET_CONTEXT,SALE_STATUS_NOT_ACTIVE",watch_or_wait,"Masterplug SPTO-MS Splash-Proof Outdoor and Indoor Plug and Socket Cover, 21 x 8.5 cm, Orange",https://m.media-amazon.com/images/I/712APZ9v85L.jpg,5015056394459|Stax,,inactive_sale_status,live,live_mode_missing_cost,,,10,missing_market_price,1,missing_all_cost_inputs,,wait,SUPPLIER_COST_USER_CONFIRMATION_REQUIRED,inactive_sale_status,0
2026-05-19T12:29:02Z,YV-2E21-62SB,,5016318100283,Stax,wait,0,2.63,,,,,,"SUPPLIER_COST_USER_CONFIRMATION_REQUIRED,LOW_CONFIDENCE_MARKET_CONTEXT,SALE_STATUS_NOT_ACTIVE",watch_or_wait,"Liquid Skin Liquid Plaster - Waterproof Liquid Bandage for Small Cuts, Wounds, Cracked Skin - Promotes Faster Natural Healing - No Sting, Non-Burning, Safe for Kids Formula - Pack of 2 x 1g Pipettes",https://m.media-amazon.com/images/I/71LhaDa9QIL.jpg,5016318100283|Stax,,inactive_sale_status,live,live_cost_inputs,,,10,missing_market_price,1,missing_current_price_list_cost|actual_paid_without_list_reference,2.63,wait,SUPPLIER_COST_USER_CONFIRMATION_REQUIRED,inactive_sale_status,0
2026-05-19T12:29:02Z,4V-19KJ-15J4,B00D2O8936,5017193064707,Stax,wait,0,,6.99,,,,,"SUPPLIER_COST_USER_CONFIRMATION_REQUIRED,LOW_CONFIDENCE_MARKET_CONTEXT,SALE_STATUS_NOT_ACTIVE",watch_or_wait,SupaTool Nuisance Dust Mask Disposable Cleaning Molded Face Masks Respirator X 20 Masks,https://m.media-amazon.com/images/I/41jIPHA9kUL.jpg,5017193064707|Stax,,inactive_sale_status,live,live_mode_missing_cost,6.99,6.354545,10,missing_expected_cost,1,missing_all_cost_inputs,,wait,SUPPLIER_COST_USER_CONFIRMATION_REQUIRED,inactive_sale_status,0
2026-05-19T12:29:02Z,08-3ABG-PL11,B01N58L3PP,5023778070223,Stax,wait,0,2.98,,,,,,"SUPPLIER_COST_USER_CONFIRMATION_REQUIRED,LOW_CONFIDENCE_MARKET_CONTEXT,SALE_STATUS_NOT_ACTIVE",watch_or_wait,"Unika EasyShine Wood and Laminate Floor Cleaner, 500ml",https://m.media-amazon.com/images/I/41EiwdkbdDL.jpg,5023778070223|Stax,,inactive_sale_status,live,live_cost_inputs,,,10,missing_market_price,1,missing_current_price_list_cost|actual_paid_without_list_reference,2.98,wait,SUPPLIER_COST_USER_CONFIRMATION_REQUIRED,inactive_sale_status,0
2026-05-19T12:29:02Z,50-U3CD-LWFE,,5028250441898,Stax,wait,0,,,,,,,"SUPPLIER_COST_USER_CONFIRMATION_REQUIRED,LOW_CONFIDENCE_MARKET_CONTEXT,SALE_STATUS_NOT_ACTIVE",watch_or_wait,"KitchenCraft 1-Pack Glass Mini Measures, 50 ml, Multi-colour",https://m.media-amazon.com/images/I/514yqb0Tp0L.jpg,5028250441898|Stax,,inactive_sale_status,live,live_mode_missing_cost,,,10,missing_market_price,1,missing_all_cost_inputs,,wait,SUPPLIER_COST_USER_CONFIRMATION_REQUIRED,inactive_sale_status,0
2026-05-19T12:29:02Z,3E-62Y1-WPYU,B0DN6KL887,505534,Jones Wholesale,wait,0,,7.21,,,,,"SUPPLIER_COST_USER_CONFIRMATION_REQUIRED,LOW_CONFIDENCE_MARKET_CONTEXT,WEAK_DEMAND_SIGNAL",watch_or_wait,ECO CHIC Lightweight Foldable Reusable Shopping Bag Water Resistant Tote Bag (Cosy Camping Blue),https://m.media-amazon.com/images/I/61238UQYV9L.jpg,505534|Jones Wholesale,,weak_demand,live,live_mode_missing_cost,7.21,6.554545,10,missing_expected_cost,1,missing_all_cost_inputs,,wait,SUPPLIER_COST_USER_CONFIRMATION_REQUIRED,weak_demand,0
2026-05-19T12:29:02Z,UR-W905-8D8D,B00B2KJ59Y,5060494310363,Stax,wait,0,,9.7,,,,,"SUPPLIER_COST_USER_CONFIRMATION_REQUIRED,LOW_CONFIDENCE_MARKET_CONTEXT,SALE_STATUS_NOT_ACTIVE",watch_or_wait,FITO DRIPFEEDER CITRUS 32ML PK5,https://m.media-amazon.com/images/I/81hGiavk+8S.jpg,5060494310363|Stax,,inactive_sale_status,live,live_mode_missing_cost,9.7,8.818182,10,missing_expected_cost,1,missing_all_cost_inputs,,wait,SUPPLIER_COST_USER_CONFIRMATION_REQUIRED,inactive_sale_status,0
2026-05-19T12:29:02Z,T8-R745-DYOV,,51141346939,Stax,wait,0,,,,,,,"SUPPLIER_COST_USER_CONFIRMATION_REQUIRED,LOW_CONFIDENCE_MARKET_CONTEXT,SALE_STATUS_NOT_ACTIVE",watch_or_wait,Command Strips 17006CLR Clear Mini Command Hooks 6 Count,https://m.media-amazon.com/images/I/61pQFm1kYGL.jpg,51141346939|Stax,,inactive_sale_status,live,live_mode_missing_cost,,,10,missing_market_price,1,missing_all_cost_inputs,,wait,SUPPLIER_COST_USER_CONFIRMATION_REQUIRED,inactive_sale_status,0
2026-05-19T12:29:02Z,IZ-8NZ9-VXR2,B08XLT86GL,515 706404,ABGee,wait,0,,11.12,,,,,"SUPPLIER_COST_USER_CONFIRMATION_REQUIRED,LOW_CONFIDENCE_MARKET_CONTEXT,WEAK_DEMAND_SIGNAL",watch_or_wait,"Baby Annabell Lunch Time Trickbottle, Pink",https://m.media-amazon.com/images/I/61ZQ8yDskfL.jpg,515 706404|ABGee,,weak_demand,live,live_mode_missing_cost,11.12,10.109091,10,missing_expected_cost,1,missing_all_cost_inputs,,wait,SUPPLIER_COST_USER_CONFIRMATION_REQUIRED,weak_demand,0
2026-05-19T12:29:02Z,DY-51D1-CSIX,,520 02224,ABGee,wait,0,2.5,,,,,,"SUPPLIER_COST_USER_CONFIRMATION_REQUIRED,LOW_CONFIDENCE_MARKET_CONTEXT,SALE_STATUS_NOT_ACTIVE",watch_or_wait,"Basic Fun Lite-Brite | Peg & Template Refill Pack | Light Up Drawing Board, LED Board with Colours, Toys for Creative Play, Glow Art Neon Effect Drawing Board, Light Toys for Kids Ages 4 02224",https://m.media-amazon.com/images/I/71fM4VgovVL.jpg,520 02224|ABGee,,inactive_sale_status,live,live_cost_inputs,,,10,missing_market_price,1,missing_current_price_list_cost|actual_paid_without_list_reference,2.5,wait,SUPPLIER_COST_USER_CONFIRMATION_REQUIRED,inactive_sale_status,0
2026-05-19T12:29:02Z,SC-LYFM-ORXK,B07QXSDZJM,541 61176,ABGee,wait,0,,11.85,,,,,"SUPPLIER_COST_USER_CONFIRMATION_REQUIRED,LOW_CONFIDENCE_MARKET_CONTEXT,WEAK_DEMAND_SIGNAL",watch_or_wait,"Shaun the Sheep Plush 61176 Backpack Clip, Black and White, Great Gift Idea,9 x 7 x 14 centimetres",https://m.media-amazon.com/images/I/61bOg8EcyyL.jpg,541 61176|ABGee,,weak_demand,live,live_mode_missing_cost,11.85,10.772727,10,missing_expected_cost,1,missing_all_cost_inputs,,wait,SUPPLIER_COST_USER_CONFIRMATION_REQUIRED,weak_demand,0
2026-05-19T12:29:02Z,WY-Z6LP-JOMV,,542 12001074,ABGee,wait,0,,,,,,,"SUPPLIER_COST_USER_CONFIRMATION_REQUIRED,LOW_CONFIDENCE_MARKET_CONTEXT,SALE_STATUS_NOT_ACTIVE",watch_or_wait,Ravensburger Super Mario 100 Piece XXL Jigsaw Puzzles for Kids Age 6 Years Up - Extra Large Pieces,https://m.media-amazon.com/images/I/81CUvQsVPbL.jpg,542 12001074|ABGee,,inactive_sale_status,live,live_mode_missing_cost,,,10,missing_market_price,1,missing_all_cost_inputs,,wait,SUPPLIER_COST_USER_CONFIRMATION_REQUIRED,inactive_sale_status,0
2026-05-19T12:29:02Z,MU-A667-UQ3J,B081TGZQVR,542 16479,ABGee,wait,0,,14.99,,,,,"SUPPLIER_COST_USER_CONFIRMATION_REQUIRED,LOW_CONFIDENCE_MARKET_CONTEXT,SALE_STATUS_NOT_ACTIVE",watch_or_wait,Ravensburger Aimee Stewart Myths & Legends 1000 Piece Jigsaw Puzzle for Adults and Kids Age 12 and Up,https://m.media-amazon.com/images/I/91BzwSNSQWL.jpg,542 16479|ABGee,,inactive_sale_status,live,live_mode_missing_cost,14.99,13.627273,10,missing_expected_cost,1,missing_all_cost_inputs,,wait,SUPPLIER_COST_USER_CONFIRMATION_REQUIRED,inactive_sale_status,0
2026-05-19T12:29:02Z,H6-E7MP-EBPD,B00000IU72,542 33344,ABGee,wait,0,,17.73,,,20.16665,20.16665,"SUPPLIER_COST_USER_CONFIRMATION_REQUIRED,BLOCKED_MISSING_COST_INPUT",watch_or_wait,"BRIO 33344 Mechanical Switches Wooden Train Track for Kids Age 3 Years Up - Compatible with all BRIO Railway Sets & Accessories, Multicoloured",https://m.media-amazon.com/images/I/71J9qCmIGjL.jpg,542 33344|ABGee,,missing_forward_roi_inputs,live,live_mode_missing_cost,17.73,16.118182,10,missing_expected_cost,1,missing_all_cost_inputs,,wait,SUPPLIER_COST_USER_CONFIRMATION_REQUIRED,missing_forward_roi_inputs,0
2026-05-19T12:29:02Z,XH-OMMJ-C7MT,B096BPSDRZ,542 5224,ABGee,wait,0,,8.89,,,,,"SUPPLIER_COST_USER_CONFIRMATION_REQUIRED,LOW_CONFIDENCE_MARKET_CONTEXT,SALE_STATUS_NOT_ACTIVE",watch_or_wait,Ravensburger Bluey 35 Piece Jigsaw Puzzle for Kids Age 3 Years Up - Educational Toddler Toys,https://m.media-amazon.com/images/I/81aVYPXB4vL.jpg,542 5224|ABGee,,inactive_sale_status,live,live_mode_missing_cost,8.89,8.081818,10,missing_expected_cost,1,missing_all_cost_inputs,,wait,SUPPLIER_COST_USER_CONFIRMATION_REQUIRED,inactive_sale_status,0
