Order number_norm,sales,ship_x,promo_x,sb_total,Order ID,price,ship_y,gift,promo_y,our_total,diff
205-2983185-2093153,22.31,0.0,0.0,22.31,205-2983185-2093153,22.31,0.42,0.0,0.0,22.73,0.42
205-3222536-7552345,23.77,0.0,0.0,23.77,205-3222536-7552345,23.77,0.53,0.0,0.0,24.3,0.53
205-3265032-9065130,9.86,0.0,0.0,9.86,205-3265032-9065130,9.86,1.49,0.0,0.0,11.35,1.49
205-3506690-9506747,28.98,-0.83,0.0,28.150000000000002,205-3506690-9506747,27.98,1.0,0.0,0.0,28.98,0.83
205-3562350-7010766,6.8,0.0,0.0,6.8,205-3562350-7010766,6.8,0.21,0.0,0.0,7.01,0.21
205-3599666-7795559,12.44,-4.16,0.0,8.28,205-3599666-7795559,7.45,4.99,0.0,0.0,12.440000000000001,4.16
205-3753633-8543537,9.11,-1.39,0.0,7.72,205-3753633-8543537,7.45,1.66,0.0,0.0,9.11,1.39
205-3833937-6015515,4.73,-0.61,0.0,4.12,205-3833937-6015515,4.0,0.73,0.0,0.0,4.73,0.61
205-3898198-5672307,5.98,0.0,0.0,5.98,205-3898198-5672307,5.98,0.55,0.0,0.0,6.53,0.55
205-3961015-4073155,14.99,-0.83,0.0,14.16,205-3961015-4073155,13.99,1.0,0.0,0.0,14.99,0.83
205-4170753-2655546,4.55,0.0,0.0,4.55,205-4170753-2655546,4.55,0.94,0.0,0.0,5.49,0.94
205-4277289-4902715,6.95,0.0,0.0,6.95,205-4277289-4902715,6.95,0.55,0.0,0.0,7.5,0.55
205-4357882-5211502,11.72,-4.16,0.0,7.5600000000000005,205-4357882-5211502,6.73,4.99,0.0,0.0,11.72,4.16
205-4516595-4298715,18.54,0.0,0.0,18.54,205-4516595-4298715,18.54,0.84,0.0,0.0,19.38,0.84
205-4601810-4899564,8.15,-2.5,0.0,5.65,205-4601810-4899564,5.15,3.0,0.0,0.0,8.15,2.5
205-4659889-6278702,12.9,0.0,0.0,12.9,205-4659889-6278702,12.9,0.32,0.0,0.0,13.22,0.32
205-4786610-1427559,5.45,0.0,0.0,5.45,205-4786610-1427559,5.45,0.56,0.0,0.0,6.01,0.56
205-5124329-3212364,10.16,0.0,0.0,10.16,205-5124329-3212364,10.16,0.53,0.0,0.0,10.69,0.53
205-5376204-7175534,9.96,0.0,0.0,9.96,205-5376204-7175534,9.96,0.55,0.0,0.0,10.510000000000002,0.55
205-5436815-0967543,6.9,0.0,0.0,6.9,205-5436815-0967543,6.9,1.24,0.0,0.0,8.14,1.24
205-5491580-8757116,16.99,-4.16,0.0,12.829999999999998,205-5491580-8757116,12.0,4.99,0.0,0.0,16.990000000000002,4.16
205-5548772-0951527,7.24,-1.39,0.0,5.8500000000000005,205-5548772-0951527,5.58,1.66,0.0,0.0,7.24,1.39
205-5560876-1910702,7.0,0.0,0.0,7.0,205-5560876-1910702,7.0,0.62,0.0,0.0,7.62,0.62
205-5573211-2158760,8.32,-2.08,0.0,6.24,205-5573211-2158760,5.83,2.49,0.0,0.0,8.32,2.08
205-5659546-2249906,9.65,-1.39,0.0,8.26,205-5659546-2249906,7.99,1.66,0.0,0.0,9.65,1.39
205-5682474-2268306,6.22,0.0,0.0,6.22,205-5682474-2268306,6.22,0.42,0.0,0.0,6.64,0.42
205-5777214-3135544,16.490000000000002,0.0,0.0,16.490000000000002,205-5777214-3135544,16.490000000000002,1.06,0.0,0.0,17.55,1.06
205-6189231-9606731,11.75,-2.31,0.0,9.44,205-6189231-9606731,8.98,2.77,0.0,0.0,11.75,2.31
205-6267159-3224335,15.98,-4.16,0.0,11.82,205-6267159-3224335,10.99,4.99,0.0,0.0,15.98,4.16
205-6283272-8754744,25.72,0.0,0.0,25.72,205-6283272-8754744,25.72,1.66,0.0,0.0,27.38,1.66
205-6326586-5510721,6.8,0.0,0.0,6.8,205-6326586-5510721,6.8,0.62,0.0,0.0,7.42,0.62
205-6330971-6819536,11.95,0.0,0.0,11.95,205-6330971-6819536,11.95,0.74,0.0,0.0,12.69,0.74
205-6429750-1010746,9.56,-1.39,0.0,8.17,205-6429750-1010746,7.9,1.66,0.0,0.0,9.56,1.39
205-6589577-4873110,8.57,-0.52,0.0,8.05,205-6589577-4873110,7.94,0.63,0.0,0.0,8.57,0.52
205-6621249-1446705,5.94,0.0,0.0,5.94,205-6621249-1446705,5.94,1.87,0.0,0.0,7.8100000000000005,1.87
205-6634263-3422766,29.93,0.0,0.0,29.93,205-6634263-3422766,29.93,1.49,0.0,0.0,31.419999999999998,1.49
205-6650282-2411522,18.99,0.0,0.0,18.99,205-6650282-2411522,18.99,0.62,0.0,0.0,19.61,0.62
205-6719904-7176327,11.94,-4.16,0.0,7.779999999999999,205-6719904-7176327,6.95,4.99,0.0,0.0,11.940000000000001,4.16
205-6729708-1793121,3.0,0.0,0.0,3.0,205-6729708-1793121,3.0,0.33,0.0,0.0,3.33,0.33
205-6786758-2337967,7.3,0.0,0.0,7.3,205-6786758-2337967,7.3,0.94,0.0,0.0,8.24,0.94
205-6976101-5841142,12.44,-4.15,0.0,8.29,205-6976101-5841142,7.45,4.99,0.0,0.0,12.440000000000001,4.15
205-6991256-5767538,7.02,0.0,0.0,7.02,205-6991256-5767538,7.02,0.18,0.0,0.0,7.199999999999999,0.18
205-7003689-6725131,2.97,0.0,0.0,2.97,205-7003689-6725131,2.97,0.94,0.0,0.0,3.91,0.94
205-7008286-3604322,21.94,0.0,0.0,21.94,205-7008286-3604322,21.94,0.55,0.0,0.0,22.490000000000002,0.55
205-7015714-7217148,19.14,0.0,0.0,19.14,205-7015714-7217148,19.14,1.06,0.0,0.0,20.2,1.06
205-7132052-1975560,8.47,-1.66,0.0,6.8100000000000005,205-7132052-1975560,6.48,1.99,0.0,0.0,8.47,1.66
205-7197698-8681116,8.49,0.0,0.0,8.49,205-7197698-8681116,7.28,0.0,0.0,0.0,7.28,-1.21
205-7316427-6395563,5.98,0.0,0.0,5.98,205-7316427-6395563,5.98,0.82,0.0,0.0,6.800000000000001,0.82
205-7483966-8157143,7.4,0.0,0.0,7.4,205-7483966-8157143,7.4,0.74,0.0,0.0,8.14,0.74
205-7520557-6664334,25.72,0.0,0.0,25.72,205-7520557-6664334,25.72,1.66,0.0,0.0,27.38,1.66
205-7542009-1290736,10.39,-0.36,0.0,10.030000000000001,205-7542009-1290736,9.96,0.43,0.0,0.0,10.39,0.36
205-7553227-0145917,47.4,0.0,0.0,47.4,205-7553227-0145917,47.4,4.47,0.0,0.0,51.87,4.47
205-7604533-1554742,7.12,0.0,0.0,7.12,205-7604533-1554742,7.12,0.13,0.0,0.0,7.25,0.13
205-7794622-6161942,4.04,0.0,0.0,4.04,205-7794622-6161942,4.04,0.42,0.0,0.0,4.46,0.42
205-7864809-8329960,5.97,0.0,0.0,5.97,205-7864809-8329960,5.97,0.83,0.0,0.0,6.8,0.83
205-7903258-1732332,5.29,0.0,0.0,5.29,205-7903258-1732332,5.29,1.25,0.0,0.0,6.54,1.25
205-8106137-9761936,28.79,-9.49,0.0,19.299999999999997,205-8106137-9761936,17.4,11.39,0.0,0.0,28.79,9.49
205-8132878-8016339,7.89,0.0,0.0,7.89,205-8132878-8016339,7.89,1.87,0.0,0.0,9.76,1.87
205-8135932-6664325,8.17,0.0,0.0,8.17,205-8135932-6664325,8.17,1.21,0.0,0.0,9.379999999999999,1.21
205-8257468-3658721,82.99,-2.5,0.0,80.49,205-8257468-3658721,79.99,3.0,0.0,0.0,82.99,2.5
205-8287438-8832353,25.72,0.0,0.0,25.72,205-8287438-8832353,25.72,0.15,0.0,0.0,25.869999999999997,0.15
205-8293332-2358704,8.14,-2.08,0.0,6.0600000000000005,205-8293332-2358704,5.65,2.49,0.0,0.0,8.14,2.08
205-8360598-0382711,35.94,0.0,0.0,35.94,205-8360598-0382711,35.94,3.74,0.0,0.0,39.68,3.74
205-8388216-6701104,6.95,0.0,0.0,6.95,205-8388216-6701104,6.95,0.56,0.0,0.0,7.51,0.56
205-8411371-1014705,5.98,0.0,0.0,5.98,205-8411371-1014705,5.98,0.56,0.0,0.0,6.540000000000001,0.56
205-8415611-4862728,5.99,0.0,0.0,5.99,205-8415611-4862728,5.99,0.21,0.0,0.0,6.2,0.21
205-8561587-6558707,8.46,-1.39,0.0,7.070000000000001,205-8561587-6558707,6.8,1.66,0.0,0.0,8.459999999999999,1.39
205-8588951-5609956,14.03,0.0,0.0,14.03,205-8588951-5609956,14.03,0.94,0.0,0.0,14.969999999999999,0.94
205-8637936-8277135,23.78,0.0,0.0,23.78,205-8637936-8277135,47.56,0.0,0.0,0.0,47.56,23.78
205-8644780-5133119,7.21,0.0,0.0,7.21,205-8644780-5133119,7.21,0.82,0.0,0.0,8.03,0.82
205-8651776-0790767,9.98,-4.16,0.0,5.82,205-8651776-0790767,4.99,4.99,0.0,0.0,9.98,4.16
205-8841389-3019504,9.44,-2.08,0.0,7.359999999999999,205-8841389-3019504,6.95,2.49,0.0,0.0,9.440000000000001,2.08
205-8849150-5965912,9.99,0.0,0.0,9.99,205-8849150-5965912,9.99,0.94,0.0,0.0,10.93,0.94
205-8986897-1306746,14.07,0.0,0.0,14.07,205-8986897-1306746,14.07,0.53,0.0,0.0,14.6,0.53
205-9109019-8596349,5.02,0.0,0.0,5.02,205-9109019-8596349,5.02,0.22,0.0,0.0,5.239999999999999,0.22
205-9117039-6242767,11.94,0.0,0.0,11.94,205-9117039-6242767,11.94,0.94,0.0,0.0,12.879999999999999,0.94
205-9404747-2003551,5.83,0.0,0.0,5.83,205-9404747-2003551,5.83,0.41,0.0,0.0,6.24,0.41
205-9518081-9549159,12.98,-4.15,0.0,8.83,205-9518081-9549159,7.99,4.99,0.0,0.0,12.98,4.15
205-9693230-0300313,32.54,-4.16,0.0,28.38,205-9693230-0300313,27.55,4.99,0.0,0.0,32.54,4.16
205-9726199-3065926,11.63,-4.16,0.0,7.470000000000001,205-9726199-3065926,6.64,4.99,0.0,0.0,11.629999999999999,4.16
205-9739195-8930746,5.98,0.0,0.0,5.98,205-9739195-8930746,5.98,0.83,0.0,0.0,6.8100000000000005,0.83
205-9900329-9619536,23.71,-2.08,0.0,21.630000000000003,205-9900329-9619536,21.22,2.49,0.0,0.0,23.71,2.08
206-0217355-7789976,6.82,-0.02,0.0,6.800000000000001,206-0217355-7789976,6.8,0.02,0.0,0.0,6.819999999999999,0.02
206-0241010-3644358,11.89,0.0,0.0,11.89,206-0241010-3644358,11.89,1.5,0.0,0.0,13.39,1.5
206-0294144-1505138,7.0,0.0,0.0,7.0,206-0294144-1505138,7.0,0.75,0.0,0.0,7.75,0.75
206-0398900-5171523,8.99,0.0,0.0,8.99,206-0398900-5171523,8.99,1.87,0.0,0.0,10.86,1.87
206-0469126-7025968,17.98,-1.66,0.0,16.32,206-0469126-7025968,15.99,1.99,0.0,0.0,17.98,1.66
206-0474283-8911508,5.02,0.0,0.0,5.02,206-0474283-8911508,5.02,0.56,0.0,0.0,5.58,0.56
206-0785487-5824305,7.5,-1.39,0.0,6.11,206-0785487-5824305,5.83,1.67,0.0,0.0,7.5,1.39
206-0915845-4433967,3.0,0.0,0.0,3.0,206-0915845-4433967,3.0,0.15,0.0,0.0,3.15,0.15
206-0953578-6368332,9.3,-2.09,0.0,7.210000000000001,206-0953578-6368332,6.8,2.5,0.0,0.0,9.3,2.09
206-0978472-3873132,9.0,0.0,0.0,9.0,206-0978472-3873132,9.0,0.93,0.0,0.0,9.93,0.93
206-0993111-1149145,2.97,0.0,0.0,2.97,206-0993111-1149145,2.97,1.87,0.0,0.0,4.84,1.87
206-1045720-7908322,20.71,-0.42,0.0,20.29,206-1045720-7908322,20.4,1.5,0.0,0.0,21.9,1.61
206-1203295-8076319,3.0,0.0,0.0,3.0,206-1203295-8076319,3.0,0.75,0.0,0.0,3.75,0.75
206-1274095-1914711,6.97,0.0,0.0,6.97,206-1274095-1914711,6.97,0.55,0.0,0.0,7.52,0.55
206-1468099-5553942,8.46,-1.39,0.0,7.070000000000001,206-1468099-5553942,6.8,1.66,0.0,0.0,8.459999999999999,1.39
206-1523958-9131511,9.45,-1.38,0.0,8.07,206-1523958-9131511,7.79,1.66,0.0,0.0,9.45,1.38
206-1575793-0233927,8.04,-1.03,0.0,7.009999999999999,206-1575793-0233927,6.8,1.24,0.0,0.0,8.04,1.03
206-1772438-3901911,6.7,0.0,0.0,6.7,206-1772438-3901911,6.7,0.93,0.0,0.0,7.63,0.93
206-1823992-4435554,9.99,0.0,0.0,9.99,206-1823992-4435554,9.99,0.42,0.0,0.0,10.41,0.42
206-1860910-3187557,8.99,0.0,0.0,8.99,206-1860910-3187557,8.99,1.87,0.0,0.0,10.86,1.87
206-1861176-8419518,7.01,0.0,0.0,7.01,206-1861176-8419518,7.01,0.75,0.0,0.0,7.76,0.75
206-2001728-1001934,37.49,0.0,0.0,37.49,206-2001728-1001934,37.49,3.74,0.0,0.0,41.230000000000004,3.74
206-2279170-2173927,7.97,-1.66,0.0,6.31,206-2279170-2173927,5.98,1.99,0.0,0.0,7.970000000000001,1.66
206-2364510-9045148,31.6,0.0,0.0,31.6,206-2364510-9045148,31.6,1.67,0.0,0.0,33.27,1.67
206-2489165-0663568,27.39,-1.4,0.0,25.990000000000002,206-2489165-0663568,25.72,1.67,0.0,0.0,27.39,1.4
206-2718583-5605158,6.8,0.0,0.0,6.8,206-2718583-5605158,6.8,0.53,0.0,0.0,7.33,0.53
206-2739180-0239538,13.69,-4.15,0.0,9.54,206-2739180-0239538,8.7,4.99,0.0,0.0,13.69,4.15
206-2836116-5959508,9.85,0.0,0.0,9.85,206-2836116-5959508,9.85,0.55,0.0,0.0,10.4,0.55
206-2842726-9232330,5.98,0.0,0.0,5.98,206-2842726-9232330,5.98,0.42,0.0,0.0,6.4,0.42
206-2868903-7333923,5.88,0.0,0.0,5.88,206-2868903-7333923,5.88,0.82,0.0,0.0,6.7,0.82
206-3168918-6833936,25.72,0.0,0.0,25.72,206-3168918-6833936,25.72,0.82,0.0,0.0,26.54,0.82
206-3215385-7478728,7.2,0.0,0.0,7.2,206-3215385-7478728,7.2,1.24,0.0,0.0,8.44,1.24
206-3310253-1841953,2.97,0.0,0.0,2.97,206-3310253-1841953,2.97,0.83,0.0,0.0,3.8000000000000003,0.83
206-3313823-6394718,25.72,0.0,0.0,25.72,206-3313823-6394718,25.72,1.87,0.0,0.0,27.59,1.87
206-3424332-5261955,8.2,0.0,0.0,8.2,206-3424332-5261955,8.2,0.75,0.0,0.0,8.95,0.75
206-3635566-7875544,25.72,0.0,0.0,25.72,206-3635566-7875544,25.72,0.33,0.0,0.0,26.049999999999997,0.33
206-3649440-8465969,5.98,0.0,0.0,5.98,206-3649440-8465969,5.98,0.33,0.0,0.0,6.3100000000000005,0.33
206-3713959-2505926,6.26,0.0,0.0,6.26,206-3713959-2505926,6.26,0.75,0.0,0.0,7.01,0.75
206-3762251-0975510,25.72,0.0,0.0,25.72,206-3762251-0975510,25.72,0.83,0.0,0.0,26.549999999999997,0.83
206-3932036-4103502,5.98,0.0,0.0,5.98,206-3932036-4103502,5.98,0.33,0.0,0.0,6.3100000000000005,0.33
206-4123867-2178758,78.4,0.0,0.0,78.4,206-4123867-2178758,78.4,1.66,0.0,0.0,80.06,1.66
206-4178523-9391530,2.97,0.0,0.0,2.97,206-4178523-9391530,2.97,0.41,0.0,0.0,3.3800000000000003,0.41
206-4528272-8607527,9.94,0.0,0.0,9.94,206-4528272-8607527,9.94,0.75,0.0,0.0,10.69,0.75
206-4539094-0703561,7.9,0.0,0.0,7.9,206-4539094-0703561,7.9,0.55,0.0,0.0,8.450000000000001,0.55
206-4858638-6934747,9.99,0.0,0.0,9.99,206-4858638-6934747,9.99,0.09,0.0,0.0,10.08,0.09
206-4871459-7483533,11.88,0.0,0.0,11.88,206-4871459-7483533,11.88,0.5,0.0,0.0,12.38,0.5
206-4897195-0901968,6.8,0.0,0.0,6.8,206-4897195-0901968,6.8,0.62,0.0,0.0,7.42,0.62
206-5262143-0326708,19.98,0.0,0.0,19.98,206-5262143-0326708,19.98,1.86,0.0,0.0,21.84,1.86
206-5768593-0877906,8.2,0.0,0.0,8.2,206-5768593-0877906,8.2,0.47,0.0,0.0,8.67,0.47
206-5772431-0012355,11.94,0.0,0.0,11.94,206-5772431-0012355,11.94,0.82,0.0,0.0,12.76,0.82
206-5962197-6085157,3.68,-0.6,0.0,3.08,206-5962197-6085157,2.97,0.71,0.0,0.0,3.68,0.6
206-5985829-3521138,3.0,0.0,0.0,3.0,206-5985829-3521138,3.0,0.53,0.0,0.0,3.5300000000000002,0.53
206-6043871-3901909,18.98,-4.16,0.0,14.82,206-6043871-3901909,13.99,4.99,0.0,0.0,18.98,4.16
206-6209648-7494734,29.97,0.0,0.0,29.97,206-6209648-7494734,29.97,0.55,0.0,0.0,30.52,0.55
206-6214730-7862728,2.97,0.0,0.0,2.97,206-6214730-7862728,2.97,0.18,0.0,0.0,3.1500000000000004,0.18
206-6560070-4353112,25.72,0.0,0.0,25.72,206-6560070-4353112,25.72,1.66,0.0,0.0,27.38,1.66
206-6562908-4629902,8.67,0.0,0.0,8.67,206-6562908-4629902,8.67,0.82,0.0,0.0,9.49,0.82
206-6619361-5315549,13.99,0.0,0.0,13.99,206-6619361-5315549,13.99,1.25,0.0,0.0,15.24,1.25
206-6704005-6449964,4.97,0.0,0.0,4.97,206-6704005-6449964,4.97,0.33,0.0,0.0,5.3,0.33
206-6765094-3977914,10.49,-0.84,0.0,9.65,206-6765094-3977914,9.49,1.0,0.0,0.0,10.49,0.84
206-6930748-8259541,11.16,-2.49,0.0,8.67,206-6930748-8259541,8.17,2.99,0.0,0.0,11.16,2.49
206-6960490-4335516,12.48,-4.15,0.0,8.33,206-6960490-4335516,7.49,4.99,0.0,0.0,12.48,4.15
206-6992792-3394733,10.71,-2.08,0.0,8.63,206-6992792-3394733,8.22,2.49,0.0,0.0,10.71,2.08
206-7020076-3551506,5.98,0.0,0.0,5.98,206-7020076-3551506,5.98,0.42,0.0,0.0,6.4,0.42
206-7038678-5172334,5.59,0.0,0.0,5.59,206-7038678-5172334,5.59,1.12,0.0,0.0,6.71,1.12
206-7406203-3815560,8.22,0.0,0.0,8.22,206-7406203-3815560,8.22,0.82,0.0,0.0,9.040000000000001,0.82
206-7512262-6546767,8.24,-1.03,0.0,7.21,206-7512262-6546767,7.0,1.24,0.0,0.0,8.24,1.03
206-7597027-6109160,22.31,0.0,0.0,22.31,206-7597027-6109160,22.31,0.56,0.0,0.0,22.869999999999997,0.56
206-7670755-7033965,12.48,-2.07,0.0,10.41,206-7670755-7033965,9.99,2.49,0.0,0.0,12.48,2.07
206-7685393-9704335,5.15,0.0,0.0,5.15,206-7685393-9704335,5.15,0.62,0.0,0.0,5.7700000000000005,0.62
206-7729055-9291533,9.99,0.0,0.0,9.99,206-7729055-9291533,9.99,1.24,0.0,0.0,11.23,1.24
206-7758622-9885927,29.93,0.0,0.0,29.93,206-7758622-9885927,29.93,1.99,0.0,0.0,31.919999999999998,1.99
206-7780610-0522724,9.88,0.0,0.0,9.88,206-7780610-0522724,9.88,0.55,0.0,0.0,10.430000000000001,0.55
206-7902206-9509930,7.9,0.0,0.0,7.9,206-7902206-9509930,7.9,0.55,0.0,0.0,8.450000000000001,0.55
206-8218109-6959542,9.8,0.0,0.0,9.8,206-8218109-6959542,9.8,0.94,0.0,0.0,10.74,0.94
206-8390070-7280309,7.97,-1.66,0.0,6.31,206-8390070-7280309,5.98,1.99,0.0,0.0,7.970000000000001,1.66
206-8408902-5737935,25.72,0.0,0.0,25.72,206-8408902-5737935,25.72,1.66,0.0,0.0,27.38,1.66
206-8412735-8857155,7.28,0.0,0.0,7.28,206-8412735-8857155,7.28,2.24,0.0,0.0,9.52,2.24
206-8468190-6448344,11.67,-2.08,0.0,9.59,206-8468190-6448344,9.18,2.49,0.0,0.0,11.67,2.08
206-8589887-7011567,5.0,0.0,0.0,5.0,206-8589887-7011567,5.0,0.75,0.0,0.0,5.75,0.75
206-8735889-1111533,6.42,0.0,0.0,6.42,206-8735889-1111533,6.42,0.42,0.0,0.0,6.84,0.42
206-8941596-5525169,7.97,-1.66,0.0,6.31,206-8941596-5525169,5.98,1.99,0.0,0.0,7.970000000000001,1.66
206-9087223-5479533,8.67,-1.4,0.0,7.27,206-9087223-5479533,7.0,1.67,0.0,0.0,8.67,1.4
206-9247811-2317956,5.98,0.0,0.0,5.98,206-9247811-2317956,5.98,0.83,0.0,0.0,6.8100000000000005,0.83
206-9286163-9673107,5.03,0.0,0.0,5.03,206-9286163-9673107,5.03,0.42,0.0,0.0,5.45,0.42
206-9343434-7178767,13.69,-4.16,0.0,9.53,206-9343434-7178767,8.7,4.99,0.0,0.0,13.69,4.16
206-9352472-8093910,23.7,0.0,0.0,23.7,206-9352472-8093910,23.7,1.66,0.0,0.0,25.36,1.66
206-9365949-1361167,4.34,0.0,0.0,4.34,206-9365949-1361167,4.34,0.83,0.0,0.0,5.17,0.83
206-9400255-4777121,18.99,0.0,0.0,18.99,206-9400255-4777121,18.99,1.87,0.0,0.0,20.86,1.87
206-9411069-0071509,5.98,0.0,0.0,5.98,206-9411069-0071509,5.98,0.55,0.0,0.0,6.53,0.55
206-9582297-5882713,7.65,-1.38,0.0,6.2700000000000005,206-9582297-5882713,5.99,1.66,0.0,0.0,7.65,1.38
206-9590776-9844364,5.98,0.0,0.0,5.98,206-9590776-9844364,5.98,0.42,0.0,0.0,6.4,0.42
206-9644684-6472361,5.99,0.0,0.0,5.99,206-9644684-6472361,5.99,0.83,0.0,0.0,6.82,0.83
206-9819798-8750718,8.8,-1.38,0.0,7.420000000000001,206-9819798-8750718,7.14,1.66,0.0,0.0,8.799999999999999,1.38
206-9903588-8473106,7.78,-2.09,0.0,5.69,206-9903588-8473106,5.28,2.5,0.0,0.0,7.78,2.09
206-9977454-1804309,2.97,0.0,0.0,2.97,206-9977454-1804309,2.97,0.54,0.0,0.0,3.5100000000000002,0.54
