timestamp_utc,asof_date,marketplace,sku,asin,our_price,buy_box_price,buy_box_channel,lowest_fba_price,lowest_fbm_price,offer_count_fba,offer_count_fbm,seller_detail_status,seller_detail_attempted_flag,seller_detail_offer_row_count,seller_detail_snapshot_ts_utc,retry_next_run_flag,list_price,list_price_currency,apparent_sale_amount_gbp,apparent_sale_pct,bsr,bsr_category,source,notes,buy_box_present_flag,outcome_known_flag,we_present_flag,seller_detail_resolution_status,seller_detail_retry_attempt_count,seller_detail_rotation_skip_count,seller_detail_empty_response_count,seller_detail_api_error_count,seller_detail_force_attempt_flag,seller_detail_retry_exhausted_flag,seller_detail_operator_reason
2026-05-26T23:43:58Z,2026-05-26,UK,8R-E0Y9-0LAU,B0BBHBX72C,,,,,,,,,,,,,,,,,,,SPAPI,active_merchant_base,,,,,,,,,,,
2026-05-26T23:43:58Z,2026-05-26,UK,8U-QPFH-3EKQ,B07T9WVBZ2,,,,,,,,,,,,,,,,,,,SPAPI,active_merchant_base,,,,,,,,,,,
2026-05-26T23:43:58Z,2026-05-26,UK,8W-I703-VOFQ,B074H6M7TW,,,,,,,,,,,,,,,,,,,SPAPI,active_merchant_base,,,,,,,,,,,
2026-05-26T23:43:58Z,2026-05-26,UK,9X-HL62-83C7,B00BEUFYE2,,,,,,,,,,,,,,,,,,,SPAPI,active_merchant_base,,,,,,,,,,,
2026-05-26T23:43:58Z,2026-05-26,UK,A1-KSU1-GZMS,B07BC1CMDK,,,,,,,,,,,,,,,,,,,SPAPI,active_merchant_base,,,,,,,,,,,
2026-05-26T23:43:58Z,2026-05-26,UK,AF-KIHX-ANYY,B0001P15T4,,,,,,,,,,,,,,,,,,,SPAPI,active_merchant_base,,,,,,,,,,,
2026-05-26T23:43:58Z,2026-05-26,UK,AK-OB6V-HIYD,B00IUKPVYM,,,,,,,,,,,,,,,,,,,SPAPI,active_merchant_base,,,,,,,,,,,
2026-05-26T23:43:58Z,2026-05-26,UK,C6-XGZB-J6QA,B0083HIM7U,,,,,,,,,,,,,,,,,,,SPAPI,active_merchant_base,,,,,,,,,,,
2026-05-26T23:43:58Z,2026-05-26,UK,CX-SMCH-4DYA,B0012B80HG,,,,,,,,,,,,,,,,,,,SPAPI,active_merchant_base,,,,,,,,,,,
2026-05-26T23:43:58Z,2026-05-26,UK,EV-CHU5-XU3G,B07QQDMJ6M,,,,,,,,,,,,,,,,,,,SPAPI,active_merchant_base,,,,,,,,,,,
2026-05-26T23:43:58Z,2026-05-26,UK,F7-PMJ2-SG6A,B07RZBBG14,,,,,,,,,,,,,,,,,,,SPAPI,active_merchant_base,,,,,,,,,,,
2026-05-26T23:43:58Z,2026-05-26,UK,FA-LRV6-YRFW,B00BUY54DI,,,,,,,,,,,,,,,,,,,SPAPI,active_merchant_base,,,,,,,,,,,
2026-05-26T23:43:58Z,2026-05-26,UK,FB-6FW0-Z82Q,B005F5TRBI,,,,,,,,,,,,,,,,,,,SPAPI,active_merchant_base,,,,,,,,,,,
2026-05-26T23:43:58Z,2026-05-26,UK,GH-XAAE-HRU7,B072K2PG11,,,,,,,,,,,,,,,,,,,SPAPI,active_merchant_base,,,,,,,,,,,
2026-05-26T23:43:58Z,2026-05-26,UK,GK-YI4S-C158,B0009JJZ8A,,,,,,,,,,,,,,,,,,,SPAPI,active_merchant_base,,,,,,,,,,,
2026-05-26T23:43:58Z,2026-05-26,UK,H6-E7MP-EBPD,B00000IU72,,,,,,,,,,,,,,,,,,,SPAPI,active_merchant_base,,,,,,,,,,,
2026-05-26T23:43:58Z,2026-05-26,UK,HS-R5IP-7E1C,B00LXM3PGK,,,,,,,,,,,,,,,,,,,SPAPI,active_merchant_base,,,,,,,,,,,
2026-05-26T23:43:58Z,2026-05-26,UK,JB-RGB6-LZOJ,B0001P0DLU,,,,,,,,,,,,,,,,,,,SPAPI,active_merchant_base,,,,,,,,,,,
2026-05-26T23:43:58Z,2026-05-26,UK,JE-D4LO-O2JD,B07JXBDGJB,,,,,,,,,,,,,,,,,,,SPAPI,active_merchant_base,,,,,,,,,,,
2026-05-26T23:43:58Z,2026-05-26,UK,LP-QMNJ-J49G,B0CL5DHG37,,,,,,,,,,,,,,,,,,,SPAPI,active_merchant_base,,,,,,,,,,,
2026-05-26T23:43:58Z,2026-05-26,UK,LV-425G-BY4X,9188805646,,,,,,,,,,,,,,,,,,,SPAPI,active_merchant_base,,,,,,,,,,,
2026-05-26T23:43:58Z,2026-05-26,UK,MY-KL21-NMV5,B0913SVFD3,,,,,,,,,,,,,,,,,,,SPAPI,active_merchant_base,,,,,,,,,,,
2026-05-26T23:43:58Z,2026-05-26,UK,NN-TSZ1-X2RD,B093FQYQJH,,,,,,,,,,,,,,,,,,,SPAPI,active_merchant_base,,,,,,,,,,,
2026-05-26T23:43:58Z,2026-05-26,UK,RB-1O77-8969,B000X2F4II,,,,,,,,,,,,,,,,,,,SPAPI,active_merchant_base,,,,,,,,,,,
2026-05-26T23:43:58Z,2026-05-26,UK,RB-82FL-T88J,B0CJ8TNZ67,,,,,,,,,,,,,,,,,,,SPAPI,active_merchant_base,,,,,,,,,,,
2026-05-26T23:43:58Z,2026-05-26,UK,RZ-6ZL9-CZ7J,B075XT2J8X,,,,,,,,,,,,,,,,,,,SPAPI,active_merchant_base,,,,,,,,,,,
2026-05-26T23:43:58Z,2026-05-26,UK,SE-UITZ-7CPY,B006SYGN9O,,,,,,,,,,,,,,,,,,,SPAPI,active_merchant_base,,,,,,,,,,,
2026-05-26T23:43:58Z,2026-05-26,UK,TJ-6LOP-OPEU,B08P63MSS9,,,,,,,,,,,,,,,,,,,SPAPI,active_merchant_base,,,,,,,,,,,
2026-05-26T23:43:58Z,2026-05-26,UK,TK-E7QE-T40G,B000FPU2SK,,,,,,,,,,,,,,,,,,,SPAPI,active_merchant_base,,,,,,,,,,,
2026-05-26T23:43:58Z,2026-05-26,UK,U1-M5BM-8F5W,B0C9J86XCZ,,,,,,,,,,,,,,,,,,,SPAPI,active_merchant_base,,,,,,,,,,,
2026-05-26T23:43:58Z,2026-05-26,UK,VF-3T0K-DR5O,B08KFFY86W,,,,,,,,,,,,,,,,,,,SPAPI,active_merchant_base,,,,,,,,,,,
2026-05-26T23:43:58Z,2026-05-26,UK,VL-48KZ-J3F2,B07L8N2TC1,,,,,,,,,,,,,,,,,,,SPAPI,active_merchant_base,,,,,,,,,,,
2026-05-26T23:43:58Z,2026-05-26,UK,W3-8FN7-FSP0,B004J71OSC,,,,,,,,,,,,,,,,,,,SPAPI,active_merchant_base,,,,,,,,,,,
2026-05-26T23:43:58Z,2026-05-26,UK,WE-1Z7L-SA2I,B08MVG9QZW,,,,,,,,,,,,,,,,,,,SPAPI,active_merchant_base,,,,,,,,,,,
2026-05-26T23:43:58Z,2026-05-26,UK,WJ-YHKC-EES5,B07CN7NRF7,,,,,,,,,,,,,,,,,,,SPAPI,active_merchant_base,,,,,,,,,,,
2026-05-26T23:43:58Z,2026-05-26,UK,X7-MY4W-H2I4,B00S9IXBVU,,,,,,,,,,,,,,,,,,,SPAPI,active_merchant_base,,,,,,,,,,,
2026-05-26T23:43:58Z,2026-05-26,UK,XY-UM2X-TPS3,B003VTZAM0,,,,,,,,,,,,,,,,,,,SPAPI,active_merchant_base,,,,,,,,,,,
2026-05-26T23:43:58Z,2026-05-26,UK,12-749B-9EB5,B084HZRR8G,,,,,,,,,,,,,,,,,,,SPAPI,o_restock_market_refresh_candidate:legacy_sheet_market_not_native|missing_native_max_pay|missing_native_fee_model|legacy_sheet_requires_native_market_proof,,,,,,,,,,,
2026-05-26T23:43:58Z,2026-05-26,UK,2X-8XI7-C9T5,B07L6H9GZ2,,,,,,,,,,,,,,,,,,,SPAPI,o_restock_market_refresh_candidate:legacy_sheet_market_not_native|legacy_sheet_requires_native_market_proof,,,,,,,,,,,
2026-05-26T23:43:58Z,2026-05-26,UK,3B-3H3V-Z93T,B0CP69JJGG,,,,,,,,,,,,,,,,,,,SPAPI,o_restock_market_refresh_candidate:legacy_sheet_market_not_native|legacy_sheet_requires_native_market_proof,,,,,,,,,,,
2026-05-26T23:43:58Z,2026-05-26,UK,3E-62Y1-WPYU,B0DN6KL887,,,,,,,,,,,,,,,,,,,SPAPI,o_restock_market_refresh_candidate:legacy_sheet_market_not_native|legacy_sheet_requires_native_market_proof,,,,,,,,,,,
2026-05-26T23:43:58Z,2026-05-26,UK,4D-BI2L-5PZ8,B000Q351JG,,,,,,,,,,,,,,,,,,,SPAPI,o_restock_market_refresh_candidate:legacy_sheet_market_not_native|missing_native_max_pay|legacy_sheet_requires_native_market_proof,,,,,,,,,,,
2026-05-26T23:43:58Z,2026-05-26,UK,4F-HT42-FD26,B010E25DI2,,,,,,,,,,,,,,,,,,,SPAPI,o_restock_market_refresh_candidate:legacy_sheet_market_not_native|legacy_sheet_requires_native_market_proof,,,,,,,,,,,
2026-05-26T23:43:58Z,2026-05-26,UK,6L-SDA9-P13J,B00605WJ9O,,,,,,,,,,,,,,,,,,,SPAPI,o_restock_market_refresh_candidate:legacy_sheet_market_not_native|missing_native_max_pay|missing_native_fee_model|legacy_sheet_requires_native_market_proof,,,,,,,,,,,
2026-05-26T23:43:58Z,2026-05-26,UK,6Q-9G2A-IKVV,B000PSB13C,,,,,,,,,,,,,,,,,,,SPAPI,o_restock_market_refresh_candidate:legacy_sheet_market_not_native|legacy_sheet_requires_native_market_proof,,,,,,,,,,,
2026-05-26T23:43:58Z,2026-05-26,UK,77-GYTL-JFN4,B00009OY9U,,,,,,,,,,,,,,,,,,,SPAPI,o_restock_market_refresh_candidate:legacy_sheet_market_not_native|missing_native_max_pay|missing_native_fee_model|legacy_sheet_requires_native_market_proof,,,,,,,,,,,
2026-05-26T23:43:58Z,2026-05-26,UK,7H-7G2P-ONWJ,B081Q9CFGC,,,,,,,,,,,,,,,,,,,SPAPI,o_restock_market_refresh_candidate:legacy_sheet_market_not_native|missing_native_max_pay|legacy_sheet_requires_native_market_proof,,,,,,,,,,,
2026-05-26T23:43:58Z,2026-05-26,UK,7M-48OU-23X3,B004GFPFBO,,,,,,,,,,,,,,,,,,,SPAPI,o_restock_market_refresh_candidate:legacy_sheet_market_not_native|legacy_sheet_requires_native_market_proof,,,,,,,,,,,
2026-05-26T23:43:58Z,2026-05-26,UK,8M-NHB7-T8TR,B0B2RBG672,,,,,,,,,,,,,,,,,,,SPAPI,o_restock_market_refresh_candidate:legacy_sheet_market_not_native|legacy_sheet_requires_native_market_proof,,,,,,,,,,,
2026-05-26T23:43:58Z,2026-05-26,UK,9C-ZLCN-WWGK,B00TQ5KPNC,,,,,,,,,,,,,,,,,,,SPAPI,o_restock_market_refresh_candidate:legacy_sheet_market_not_native|missing_native_max_pay|missing_native_fee_model|legacy_sheet_requires_native_market_proof,,,,,,,,,,,
2026-05-26T23:43:58Z,2026-05-26,UK,A2-T2AC-TW3L,B006PFN3BW,,,,,,,,,,,,,,,,,,,SPAPI,o_restock_market_refresh_candidate:legacy_sheet_market_not_native|legacy_sheet_requires_native_market_proof,,,,,,,,,,,
2026-05-26T23:43:58Z,2026-05-26,UK,A9-2Y9G-M2K7,B00KB225MS,,,,,,,,,,,,,,,,,,,SPAPI,o_restock_market_refresh_candidate:legacy_sheet_market_not_native|legacy_sheet_requires_native_market_proof,,,,,,,,,,,
2026-05-26T23:43:58Z,2026-05-26,UK,AX-NKNU-29C1,B08M52B4M5,,,,,,,,,,,,,,,,,,,SPAPI,o_restock_market_refresh_candidate:legacy_sheet_market_not_native|legacy_sheet_requires_native_market_proof,,,,,,,,,,,
2026-05-26T23:43:58Z,2026-05-26,UK,B7-JEPF-6CU7,B00GI299M4,,,,,,,,,,,,,,,,,,,SPAPI,o_restock_market_refresh_candidate:legacy_sheet_market_not_native|missing_native_max_pay|missing_native_fee_model|legacy_sheet_requires_native_market_proof,,,,,,,,,,,
2026-05-26T23:43:58Z,2026-05-26,UK,CJ-X0SS-QOUW,B0CG234KW1,,,,,,,,,,,,,,,,,,,SPAPI,o_restock_market_refresh_candidate:legacy_sheet_market_not_native|missing_native_max_pay|legacy_sheet_requires_native_market_proof,,,,,,,,,,,
2026-05-26T23:43:58Z,2026-05-26,UK,CN-NR50-TSFE,B0024I0DBW,,,,,,,,,,,,,,,,,,,SPAPI,o_restock_market_refresh_candidate:legacy_sheet_market_not_native|legacy_sheet_requires_native_market_proof,,,,,,,,,,,
2026-05-26T23:43:58Z,2026-05-26,UK,D0-C7C0-H6LN,B07F1MFWV1,,,,,,,,,,,,,,,,,,,SPAPI,o_restock_market_refresh_candidate:legacy_sheet_market_not_native|legacy_sheet_requires_native_market_proof,,,,,,,,,,,
2026-05-26T23:43:58Z,2026-05-26,UK,D1-LSS7-93U8,B003SYNGE2,,,,,,,,,,,,,,,,,,,SPAPI,o_restock_market_refresh_candidate:legacy_sheet_market_not_native|missing_native_max_pay|missing_native_fee_model|legacy_sheet_requires_native_market_proof,,,,,,,,,,,
2026-05-26T23:43:58Z,2026-05-26,UK,D8-1A3E-I37F,B001ET78RY,,,,,,,,,,,,,,,,,,,SPAPI,o_restock_market_refresh_candidate:legacy_sheet_market_not_native|legacy_sheet_requires_native_market_proof,,,,,,,,,,,
2026-05-26T23:43:58Z,2026-05-26,UK,DC-K5WH-R7F5,B0073FT7FY,,,,,,,,,,,,,,,,,,,SPAPI,o_restock_market_refresh_candidate:legacy_sheet_market_not_native|legacy_sheet_requires_native_market_proof,,,,,,,,,,,
2026-05-26T23:43:58Z,2026-05-26,UK,GJ-2OZK-0GCA,B0CS3VF4GK,,,,,,,,,,,,,,,,,,,SPAPI,o_restock_market_refresh_candidate:legacy_sheet_market_not_native|legacy_sheet_requires_native_market_proof,,,,,,,,,,,
2026-05-26T23:43:58Z,2026-05-26,UK,GW-1ECO-QZA7,B00N5SLQ7A,,,,,,,,,,,,,,,,,,,SPAPI,o_restock_market_refresh_candidate:legacy_sheet_market_not_native|missing_native_max_pay|missing_native_fee_model|legacy_sheet_requires_native_market_proof,,,,,,,,,,,
2026-05-26T23:43:58Z,2026-05-26,UK,HI-4CXM-9WVU,B01CWYES90,,,,,,,,,,,,,,,,,,,SPAPI,o_restock_market_refresh_candidate:legacy_sheet_market_not_native|missing_native_max_pay|missing_native_fee_model|legacy_sheet_requires_native_market_proof,,,,,,,,,,,
2026-05-26T23:43:58Z,2026-05-26,UK,HO-LSOY-8R05,B0BVZZDW1W,,,,,,,,,,,,,,,,,,,SPAPI,o_restock_market_refresh_candidate:legacy_sheet_market_not_native|legacy_sheet_requires_native_market_proof,,,,,,,,,,,
2026-05-26T23:43:58Z,2026-05-26,UK,IZ-8NZ9-VXR2,B08XLT86GL,,,,,,,,,,,,,,,,,,,SPAPI,o_restock_market_refresh_candidate:legacy_sheet_market_not_native|missing_native_max_pay|missing_native_fee_model|legacy_sheet_requires_native_market_proof,,,,,,,,,,,
2026-05-26T23:43:58Z,2026-05-26,UK,K0-71JR-UNLF,B01JL0WRI2,,,,,,,,,,,,,,,,,,,SPAPI,o_restock_market_refresh_candidate:legacy_sheet_market_not_native|legacy_sheet_requires_native_market_proof,,,,,,,,,,,
2026-05-26T23:43:58Z,2026-05-26,UK,L1-54EX-56YC,B09445GL1C,,,,,,,,,,,,,,,,,,,SPAPI,o_restock_market_refresh_candidate:legacy_sheet_market_not_native|legacy_sheet_requires_native_market_proof,,,,,,,,,,,
2026-05-26T23:43:58Z,2026-05-26,UK,L5-PF3B-WHU4,B09LDDFK4R,,,,,,,,,,,,,,,,,,,SPAPI,o_restock_market_refresh_candidate:legacy_sheet_market_not_native|legacy_sheet_requires_native_market_proof,,,,,,,,,,,
2026-05-26T23:43:58Z,2026-05-26,UK,LF-X542-9TDZ,B07YYG14S1,,,,,,,,,,,,,,,,,,,SPAPI,o_restock_market_refresh_candidate:legacy_sheet_market_not_native|legacy_sheet_requires_native_market_proof,,,,,,,,,,,
2026-05-26T23:43:58Z,2026-05-26,UK,M7-TSI2-5W7I,B06XYTDCC5,,,,,,,,,,,,,,,,,,,SPAPI,o_restock_market_refresh_candidate:legacy_sheet_market_not_native|missing_native_max_pay|missing_native_fee_model|legacy_sheet_requires_native_market_proof,,,,,,,,,,,
2026-05-26T23:43:58Z,2026-05-26,UK,MU-717K-DELS,B076V4V2QQ,,,,,,,,,,,,,,,,,,,SPAPI,o_restock_market_refresh_candidate:legacy_sheet_market_not_native|missing_native_max_pay|missing_native_fee_model|legacy_sheet_requires_native_market_proof,,,,,,,,,,,
2026-05-26T23:43:58Z,2026-05-26,UK,MW-9K5M-VKW8,B0073TTHBY,,,,,,,,,,,,,,,,,,,SPAPI,o_restock_market_refresh_candidate:legacy_sheet_market_not_native|legacy_sheet_requires_native_market_proof,,,,,,,,,,,
2026-05-26T23:43:58Z,2026-05-26,UK,OW-ONY2-KNM7,B09MTXZY2Y,,,,,,,,,,,,,,,,,,,SPAPI,o_restock_market_refresh_candidate:legacy_sheet_market_not_native|missing_native_max_pay|missing_native_fee_model|legacy_sheet_requires_native_market_proof,,,,,,,,,,,
2026-05-26T23:43:58Z,2026-05-26,UK,PH-M7S4-05R5,B0D3JCMSF5,,,,,,,,,,,,,,,,,,,SPAPI,o_restock_market_refresh_candidate:legacy_sheet_market_not_native|missing_native_max_pay|missing_native_fee_model|legacy_sheet_requires_native_market_proof,,,,,,,,,,,
2026-05-26T23:43:58Z,2026-05-26,UK,PY-XV78-3OG5,B0D3J9M2H8,,,,,,,,,,,,,,,,,,,SPAPI,o_restock_market_refresh_candidate:legacy_sheet_market_not_native|legacy_sheet_requires_native_market_proof,,,,,,,,,,,
2026-05-26T23:43:58Z,2026-05-26,UK,QP-BCUW-E90M,B00O5NEUAY,,,,,,,,,,,,,,,,,,,SPAPI,o_restock_market_refresh_candidate:legacy_sheet_market_not_native|missing_native_max_pay|missing_native_fee_model|legacy_sheet_requires_native_market_proof,,,,,,,,,,,
2026-05-26T23:43:58Z,2026-05-26,UK,RI-VSUS-0YTD,B08MVGD2ND,,,,,,,,,,,,,,,,,,,SPAPI,o_restock_market_refresh_candidate:legacy_sheet_market_not_native|legacy_sheet_requires_native_market_proof,,,,,,,,,,,
2026-05-26T23:43:58Z,2026-05-26,UK,RY-U14K-5XDR,B005NG23OW,,,,,,,,,,,,,,,,,,,SPAPI,o_restock_market_refresh_candidate:legacy_sheet_market_not_native|missing_native_max_pay|missing_native_fee_model|legacy_sheet_requires_native_market_proof,,,,,,,,,,,
2026-05-26T23:43:58Z,2026-05-26,UK,SC-LYFM-ORXK,B07QXSDZJM,,,,,,,,,,,,,,,,,,,SPAPI,o_restock_market_refresh_candidate:legacy_sheet_market_not_native|legacy_sheet_requires_native_market_proof,,,,,,,,,,,
2026-05-26T23:43:58Z,2026-05-26,UK,SU-JM8R-2U82,B09ST7SSLW,,,,,,,,,,,,,,,,,,,SPAPI,o_restock_market_refresh_candidate:legacy_sheet_market_not_native|missing_native_max_pay|legacy_sheet_requires_native_market_proof,,,,,,,,,,,
2026-05-26T23:43:58Z,2026-05-26,UK,SZ-UL4K-SE7W,B002QGAF8S,,,,,,,,,,,,,,,,,,,SPAPI,o_restock_market_refresh_candidate:legacy_sheet_market_not_native|legacy_sheet_requires_native_market_proof,,,,,,,,,,,
2026-05-26T23:43:58Z,2026-05-26,UK,TE-Y18U-S2O1,B08X1WM596,,,,,,,,,,,,,,,,,,,SPAPI,o_restock_market_refresh_candidate:legacy_sheet_market_not_native|legacy_sheet_requires_native_market_proof,,,,,,,,,,,
2026-05-26T23:43:58Z,2026-05-26,UK,UE-BZE5-I0WM,B003L6RJDQ,,,,,,,,,,,,,,,,,,,SPAPI,o_restock_market_refresh_candidate:legacy_sheet_market_not_native|missing_native_max_pay|missing_native_fee_model|legacy_sheet_requires_native_market_proof,,,,,,,,,,,
2026-05-26T23:43:58Z,2026-05-26,UK,UL-D0Y8-ZNI5,B08DR97BX2,,,,,,,,,,,,,,,,,,,SPAPI,o_restock_market_refresh_candidate:legacy_sheet_market_not_native|legacy_sheet_requires_native_market_proof,,,,,,,,,,,
2026-05-26T23:43:58Z,2026-05-26,UK,UR-Q7TM-1F3I,B072YZPBJ3,,,,,,,,,,,,,,,,,,,SPAPI,o_restock_market_refresh_candidate:legacy_sheet_market_not_native|legacy_sheet_requires_native_market_proof,,,,,,,,,,,
2026-05-26T23:43:58Z,2026-05-26,UK,US-AK96-YFSB,B002DPGTF0,,,,,,,,,,,,,,,,,,,SPAPI,o_restock_market_refresh_candidate:legacy_sheet_market_not_native|legacy_sheet_requires_native_market_proof,,,,,,,,,,,
2026-05-26T23:43:58Z,2026-05-26,UK,XE-YPAI-HX9F,B086ZD7MG6,,,,,,,,,,,,,,,,,,,SPAPI,o_restock_market_refresh_candidate:legacy_sheet_market_not_native|legacy_sheet_requires_native_market_proof,,,,,,,,,,,
2026-05-26T23:43:58Z,2026-05-26,UK,YG-H850-FPEW,B01LXHKR4T,,,,,,,,,,,,,,,,,,,SPAPI,o_restock_market_refresh_candidate:legacy_sheet_market_not_native|missing_native_max_pay|missing_native_fee_model|legacy_sheet_requires_native_market_proof,,,,,,,,,,,
2026-05-26T23:43:58Z,2026-05-26,UK,YO-EKK2-FRCC,B00BWU7MNU,,,,,,,,,,,,,,,,,,,SPAPI,o_restock_market_refresh_candidate:legacy_sheet_market_not_native|legacy_sheet_requires_native_market_proof,,,,,,,,,,,
2026-05-26T23:43:58Z,2026-05-26,UK,Z7-26PV-O9LR,B07J9JGZZV,,,,,,,,,,,,,,,,,,,SPAPI,o_restock_market_refresh_candidate:legacy_sheet_market_not_native|legacy_sheet_requires_native_market_proof,,,,,,,,,,,
2026-05-26T23:43:58Z,2026-05-26,UK,Z9-FBUQ-EZN3,B074RQ8G8Z,,,,,,,,,,,,,,,,,,,SPAPI,o_restock_market_refresh_candidate:legacy_sheet_market_not_native|legacy_sheet_requires_native_market_proof,,,,,,,,,,,
2026-05-27T23:56:07Z,2026-05-27,UK,2G-AYBQ-TUQG,B002KFZKZ8,,,,,,,,,,,,,,,,,,,SPAPI,active_merchant_base,,,,,,,,,,,
2026-05-27T23:56:07Z,2026-05-27,UK,3X-EXDD-TD2K,B0D6W9DZX4,,,,,,,,,,,,,,,,,,,SPAPI,active_merchant_base,,,,,,,,,,,
2026-05-27T23:56:07Z,2026-05-27,UK,5Q-LUQ1-L14K,B09MWLJFFX,,,,,,,,,,,,,,,,,,,SPAPI,active_merchant_base,,,,,,,,,,,
2026-05-27T23:56:07Z,2026-05-27,UK,6V-EEC1-2S9Z,B06WW79DX5,,,,,,,,,,,,,,,,,,,SPAPI,active_merchant_base,,,,,,,,,,,
2026-05-27T23:56:07Z,2026-05-27,UK,714776,B001KYTW0O,,,,,,,,,,,,,,,,,,,SPAPI,active_merchant_base,,,,,,,,,,,
2026-05-27T23:56:07Z,2026-05-27,UK,714810,B002BX8ZFG,,,,,,,,,,,,,,,,,,,SPAPI,active_merchant_base,,,,,,,,,,,
2026-05-27T23:56:07Z,2026-05-27,UK,79-CPJ6-DSG6,9189143051,,,,,,,,,,,,,,,,,,,SPAPI,active_merchant_base,,,,,,,,,,,
2026-05-27T23:56:07Z,2026-05-27,UK,8L-INBX-OUTU,B016Y8SWZQ,,,,,,,,,,,,,,,,,,,SPAPI,active_merchant_base,,,,,,,,,,,
2026-05-27T23:56:07Z,2026-05-27,UK,8M-LM6B-F2Q5,B00D1V5FPU,,,,,,,,,,,,,,,,,,,SPAPI,active_merchant_base,,,,,,,,,,,
2026-05-27T23:56:07Z,2026-05-27,UK,8R-E0Y9-0LAU,B0BBHBX72C,,,,,,,,,,,,,,,,,,,SPAPI,active_merchant_base,,,,,,,,,,,
2026-05-27T23:56:07Z,2026-05-27,UK,8U-QPFH-3EKQ,B07T9WVBZ2,,,,,,,,,,,,,,,,,,,SPAPI,active_merchant_base,,,,,,,,,,,
2026-05-27T23:56:07Z,2026-05-27,UK,8W-I703-VOFQ,B074H6M7TW,,,,,,,,,,,,,,,,,,,SPAPI,active_merchant_base,,,,,,,,,,,
2026-05-27T23:56:07Z,2026-05-27,UK,9X-HL62-83C7,B00BEUFYE2,,,,,,,,,,,,,,,,,,,SPAPI,active_merchant_base,,,,,,,,,,,
2026-05-27T23:56:07Z,2026-05-27,UK,A1-KSU1-GZMS,B07BC1CMDK,,,,,,,,,,,,,,,,,,,SPAPI,active_merchant_base,,,,,,,,,,,
2026-05-27T23:56:07Z,2026-05-27,UK,AF-KIHX-ANYY,B0001P15T4,,,,,,,,,,,,,,,,,,,SPAPI,active_merchant_base,,,,,,,,,,,
2026-05-27T23:56:07Z,2026-05-27,UK,AK-OB6V-HIYD,B00IUKPVYM,,,,,,,,,,,,,,,,,,,SPAPI,active_merchant_base,,,,,,,,,,,
2026-05-27T23:56:07Z,2026-05-27,UK,C6-XGZB-J6QA,B0083HIM7U,,,,,,,,,,,,,,,,,,,SPAPI,active_merchant_base,,,,,,,,,,,
2026-05-27T23:56:07Z,2026-05-27,UK,CX-SMCH-4DYA,B0012B80HG,,,,,,,,,,,,,,,,,,,SPAPI,active_merchant_base,,,,,,,,,,,
2026-05-27T23:56:07Z,2026-05-27,UK,EV-CHU5-XU3G,B07QQDMJ6M,,,,,,,,,,,,,,,,,,,SPAPI,active_merchant_base,,,,,,,,,,,
2026-05-27T23:56:07Z,2026-05-27,UK,F7-PMJ2-SG6A,B07RZBBG14,,,,,,,,,,,,,,,,,,,SPAPI,active_merchant_base,,,,,,,,,,,
2026-05-27T23:56:07Z,2026-05-27,UK,FA-LRV6-YRFW,B00BUY54DI,,,,,,,,,,,,,,,,,,,SPAPI,active_merchant_base,,,,,,,,,,,
2026-05-27T23:56:07Z,2026-05-27,UK,FB-6FW0-Z82Q,B005F5TRBI,,,,,,,,,,,,,,,,,,,SPAPI,active_merchant_base,,,,,,,,,,,
2026-05-27T23:56:07Z,2026-05-27,UK,GH-XAAE-HRU7,B072K2PG11,,,,,,,,,,,,,,,,,,,SPAPI,active_merchant_base,,,,,,,,,,,
2026-05-27T23:56:07Z,2026-05-27,UK,GK-YI4S-C158,B0009JJZ8A,,,,,,,,,,,,,,,,,,,SPAPI,active_merchant_base,,,,,,,,,,,
2026-05-27T23:56:07Z,2026-05-27,UK,H6-E7MP-EBPD,B00000IU72,,,,,,,,,,,,,,,,,,,SPAPI,active_merchant_base,,,,,,,,,,,
2026-05-27T23:56:07Z,2026-05-27,UK,HS-R5IP-7E1C,B00LXM3PGK,,,,,,,,,,,,,,,,,,,SPAPI,active_merchant_base,,,,,,,,,,,
2026-05-27T23:56:07Z,2026-05-27,UK,JB-RGB6-LZOJ,B0001P0DLU,,,,,,,,,,,,,,,,,,,SPAPI,active_merchant_base,,,,,,,,,,,
2026-05-27T23:56:07Z,2026-05-27,UK,JE-D4LO-O2JD,B07JXBDGJB,,,,,,,,,,,,,,,,,,,SPAPI,active_merchant_base,,,,,,,,,,,
2026-05-27T23:56:07Z,2026-05-27,UK,LP-QMNJ-J49G,B0CL5DHG37,,,,,,,,,,,,,,,,,,,SPAPI,active_merchant_base,,,,,,,,,,,
2026-05-27T23:56:07Z,2026-05-27,UK,LV-425G-BY4X,9188805646,,,,,,,,,,,,,,,,,,,SPAPI,active_merchant_base,,,,,,,,,,,
2026-05-27T23:56:07Z,2026-05-27,UK,MY-KL21-NMV5,B0913SVFD3,,,,,,,,,,,,,,,,,,,SPAPI,active_merchant_base,,,,,,,,,,,
2026-05-27T23:56:07Z,2026-05-27,UK,NN-TSZ1-X2RD,B093FQYQJH,,,,,,,,,,,,,,,,,,,SPAPI,active_merchant_base,,,,,,,,,,,
2026-05-27T23:56:07Z,2026-05-27,UK,RB-1O77-8969,B000X2F4II,,,,,,,,,,,,,,,,,,,SPAPI,active_merchant_base,,,,,,,,,,,
